58630 633 1 15480 16176 27131 21261 0
58630 633 1 15480 16176 27131 21261 0
58680 633 1 15491 16176 27131 21261 0
58729 633 1 15491 16181 27131 21261 0
58796 633 1 15491 16181 26379 21261 0
58846 633 1 15491 16181 26379 21258 0
58846 633 1 15491 16181 26379 21258 0
58896 633 1 15515 16181 26379 21258 0
58946 633 1 15515 16180 26379 21258 0
59021 633 1 15515 16180 26070 21258 0
59080 635 1 15515 16180 26070 21238 0
59083 635 1 15515 16180 26070 21238 0
59129 637 1 15511 16180 26070 21238 0
59180 637 1 15511 16184 26070 21238 0
59246 639 1 15511 16184 25070 21238 0
59296 639 1 15511 16184 25070 21229 0
59307 639 1 15511 16184 25070 21229 0
59346 639 1 15502 16184 25070 21229 0
59396 639 1 15502 16184 25070 21229 0
59480 643 1 15502 16184 24797 21229 0
59529 645 1 15502 16184 24797 21213 0
59546 645 1 15502 16184 24797 21213 0
59579 645 1 15497 16184 24797 21213 0
59613 648 1 15497 16166 24797 21213 0
59696 650 1 15497 16166 24553 21213 0
59746 654 1 15497 16166 24553 21204 0
59755 654 1 15497 16166 24553 21204 0
59796 656 1 15495 16166 24553 21204 0
59846 661 1 15495 16159 24553 21204 0
59930 665 1 15495 16159 24372 21204 0
59963 670 1 15495 16159 24372 21193 0
59979 670 1 15495 16159 24372 21193 0
60013 674 1 15508 16159 24372 21193 0
60063 678 1 15508 16163 24372 21193 0
60139 680 1 15508 16163 24286 21193 0
60197 683 1 15508 16163 24286 21189 0
60202 683 1 15508 16163 24286 21189 0
60247 685 1 15494 16163 24286 21189 0
60297 687 1 15494 16160 24286 21189 0
60362 689 1 15494 16160 24271 21189 0
60414 691 1 15494 16160 24271 21189 0
60414 691 1 15494 16160 24271 21189 0
60464 694 1 15504 16160 24271 21189 0
60514 696 1 15504 16157 24271 21189 0
60580 698 1 15504 16157 24245 21189 0
60647 700 1 15504 16157 24245 21192 0
60647 700 1 15504 16157 24245 21192 0
60697 702 1 15496 16157 24245 21192 0
60731 705 1 15496 16160 24245 21192 0
60797 707 1 15496 16160 24233 21192 0
60864 711 1 15496 16160 24233 21184 0
60864 711 1 15496 16160 24233 21184 0
60914 713 1 15498 16160 24233 21184 0
60964 718 1 15498 16172 24233 21184 0
61030 720 1 15498 16172 24226 21184 0
61097 722 1 15498 16172 24226 21177 0
61097 722 1 15498 16172 24226 21177 0
61147 724 1 15502 16172 24226 21177 0
61180 724 1 15502 16152 24226 21177 0
61247 724 1 15502 16152 24230 21177 0
61314 724 1 15502 16152 24230 21175 0
61314 724 1 15502 16152 24230 21175 0
61364 724 1 15495 16152 24230 21175 0
61414 724 1 15495 16159 24230 21175 0
61480 724 1 15495 16159 24228 21175 0
61531 724 1 15495 16159 24228 21181 0
61531 724 1 15495 16159 24228 21181 0
