57596 883 1 14909 23358 24539 24745 0
57663 883 1 14909 23358 24539 25215 0
57667 883 1 14909 23358 24539 25215 0
57713 883 1 14904 23358 24539 25215 0
57780 883 1 14904 22660 24539 25215 0
57843 883 1 14904 22660 24540 25215 0
57913 883 1 14904 22660 24540 25216 0
57913 883 1 14904 22660 24540 25216 0
57964 883 1 14910 22660 24540 25216 0
58030 883 1 14910 21845 24540 25216 0
58098 883 1 14910 21845 24540 25216 0
58163 884 1 14910 21845 24540 25088 0
58163 884 1 14910 21845 24540 25088 0
58196 886 1 14844 21845 24540 25088 0
58246 889 1 14844 16980 24540 25088 0
58330 893 1 14844 16980 24520 25088 0
58397 897 1 14844 16980 24520 25049 0
58397 897 1 14844 16980 24520 25049 0
58446 900 1 14808 16980 24520 25049 0
58497 904 1 14808 16320 24520 25049 0
58563 908 1 14808 16320 24511 25049 0
58627 910 1 14808 16320 24511 25060 0
58627 910 1 14808 16320 24511 25060 0
58663 913 1 14803 16320 24511 25060 0
58713 917 1 14803 16161 24511 25060 0
58796 919 1 14803 16161 24513 25060 0
58863 924 1 14803 16161 24513 25075 0
58863 924 1 14803 16161 24513 25075 0
58913 924 1 14789 16161 24513 25075 0
58948 926 1 14789 16125 24513 25075 0
59013 932 1 14789 16125 24510 25075 0
59090 937 1 14789 16125 24510 24972 0
59090 937 1 14789 16125 24510 24972 0
59129 939 1 14787 16125 24510 24972 0
59180 943 1 14787 16083 24510 24972 0
59263 948 1 14787 16083 24502 24972 0
59330 952 1 14787 16083 24502 24851 0
59330 952 1 14787 16083 24502 24851 0
59364 952 1 14781 16083 24502 24851 0
59413 954 1 14781 16070 24502 24851 0
59480 956 1 14781 16070 24507 24851 0
59547 959 1 14781 16070 24507 24689 0
59554 959 1 14781 16070 24507 24689 0
59597 961 1 14773 16070 24507 24689 0
59646 961 1 14773 16041 24507 24689 0
59714 963 1 14773 16041 24478 24689 0
59779 967 1 14773 16041 24478 24415 0
59779 967 1 14773 16041 24478 24415 0
59826 967 1 14778 16041 24478 24415 0
59874 970 1 14778 16058 24478 24415 0
59947 972 1 14778 16058 24504 24415 0
60013 972 1 14778 16058 24504 24325 0
60013 972 1 14778 16058 24504 24325 0
60063 972 1 14785 16058 24504 24325 0
60113 972 1 14785 16039 24504 24325 0
60163 972 1 14785 16039 24492 24325 0
60230 972 1 14785 16039 24492 24262 0
60242 972 1 14785 16039 24492 24262 0
60280 972 1 14777 16039 24492 24262 0
60330 972 1 14777 16044 24492 24262 0
60402 972 1 14777 16044 24506 24262 0
60480 972 1 14777 16044 24506 24457 0
60480 972 1 14777 16044 24506 24457 0
