13080 404 1 13917 14419 27656 20364 0
13130 404 1 13917 14419 27656 20308 0
13142 404 1 13917 14419 27656 20308 0
13179 404 1 13906 14419 27656 20308 0
13230 404 1 13906 14401 27656 20308 0
13296 404 1 13906 14401 25919 20308 0
13363 404 1 13906 14401 25919 20294 0
13363 404 1 13906 14401 25919 20294 0
13398 404 1 13903 14401 25919 20294 0
13447 404 1 13903 14400 25919 20294 0
13513 404 1 13903 14400 26157 20294 0
13563 404 1 13903 14400 26157 20303 0
13574 404 1 13903 14400 26157 20303 0
13613 405 1 13897 14400 26157 20303 0
13665 405 1 13897 14405 26157 20303 0
13730 405 1 13897 14405 26151 20303 0
13797 405 1 13897 14405 26151 20284 0
13797 405 1 13897 14405 26151 20284 0
13848 405 1 13892 14405 26151 20284 0
13865 405 1 13892 14355 26151 20284 0
13943 409 1 13892 14355 23851 20284 0
13998 416 1 13892 14355 23851 20250 0
13998 416 1 13892 14355 23851 20250 0
14047 420 1 13885 14355 23851 20250 0
14087 422 1 13885 14319 23851 20250 0
14151 429 1 13885 14319 23077 20250 0
14214 438 1 13885 14319 23077 20216 0
14214 438 1 13885 14319 23077 20216 0
14247 443 1 13865 14319 23077 20216 0
14294 450 1 13865 14301 23077 20216 0
14358 459 1 13865 14301 22842 20216 0
14414 467 1 13865 14301 22842 20161 0
14414 467 1 13865 14301 22842 20161 0
14464 474 1 13874 14301 22842 20161 0
14497 476 1 13874 14283 22842 20161 0
14565 483 1 13874 14283 22777 20161 0
14631 485 1 13874 14283 22777 20157 0
14631 485 1 13874 14283 22777 20157 0
14664 485 1 13870 14283 22777 20157 0
14697 487 1 13870 14284 22777 20157 0
14765 487 1 13870 14284 22782 20157 0
14831 489 1 13870 14284 22782 20148 0
14831 489 1 13870 14284 22782 20148 0
14881 491 1 13868 14284 22782 20148 0
14914 491 1 13868 14274 22782 20148 0
14981 494 1 13868 14274 22751 20148 0
15031 494 1 13868 14274 22751 20152 0
15031 494 1 13868 14274 22751 20152 0
15081 494 1 13874 14274 22751 20152 0
15114 494 1 13874 14131 22751 20152 0
15181 494 1 13874 14131 22767 20152 0
15247 494 1 13874 14131 22767 20139 0
15247 494 1 13874 14131 22767 20139 0
15286 494 1 13878 14131 22767 20139 0
15331 494 1 13878 14122 22767 20139 0
15397 494 1 13878 14122 22771 20139 0
15448 494 1 13878 14122 22771 20155 0
15448 494 1 13878 14122 22771 20155 0
