182240 767 1 13648 24459 23040 20093 0
182242 767 1 13648 24459 23040 20093 0
182273 767 1 13628 24459 23040 20093 0
182340 767 1 13628 20102 23040 20093 0
182407 767 1 13628 20102 22985 20093 0
182458 767 1 13628 20102 22985 20094 0
182464 767 1 13628 20102 22985 20094 0
182507 767 1 13628 20102 22985 20094 0
182557 767 1 13628 16444 22985 20094 0
182625 770 1 13628 16444 22924 20094 0
182674 772 1 13628 16444 22924 20090 0
182674 772 1 13628 16444 22924 20090 0
182707 774 1 13576 16444 22924 20090 0
182757 780 1 13576 14778 22924 20090 0
182823 785 1 13576 14778 22816 20090 0
182891 789 1 13576 14778 22816 20078 0
182891 789 1 13576 14778 22816 20078 0
182924 791 1 13555 14778 22816 20078 0
182974 796 1 13555 14482 22816 20078 0
183041 802 1 13555 14482 22786 20078 0
183088 805 1 13555 14482 22786 20073 0
183088 805 1 13555 14482 22786 20073 0
183124 811 1 13548 14482 22786 20073 0
183174 818 1 13548 14341 22786 20073 0
183242 829 1 13548 14341 22741 20073 0
183291 835 1 13548 14341 22741 20074 0
183296 835 1 13548 14341 22741 20074 0
183341 840 1 13542 14341 22741 20074 0
183391 844 1 13542 14293 22741 20074 0
183457 850 1 13542 14293 22730 20074 0
183491 853 1 13542 14293 22730 20076 0
183491 853 1 13542 14293 22730 20076 0
183541 857 1 13531 14293 22730 20076 0
183583 857 1 13531 14286 22730 20076 0
183647 857 1 13531 14286 22721 20076 0
183708 857 1 13531 14286 22721 20076 0
183708 857 1 13531 14286 22721 20076 0
183757 857 1 13536 14286 22721 20076 0
183792 857 1 13536 14278 22721 20076 0
183856 857 1 13536 14278 22716 20076 0
183909 857 1 13536 14278 22716 20077 0
183909 857 1 13536 14278 22716 20077 0
183958 857 1 13534 14278 22716 20077 0
183992 857 1 13534 14282 22716 20077 0
