207667 762 1 13648 25429 23170 20104 0
207717 762 1 13648 25429 23167 20104 0
207767 762 1 13648 25429 23167 20102 0
207781 762 1 13648 25429 23167 20102 0
207817 762 1 13639 25429 23167 20102 0
207892 762 1 13639 24982 23167 20102 0
207956 762 1 13639 24982 23169 20102 0
208017 762 1 13639 24982 23169 20098 0
208017 762 1 13639 24982 23169 20098 0
208067 762 1 13614 24982 23169 20098 0
208116 762 1 13614 16921 23169 20098 0
208167 763 1 13614 16921 22991 20098 0
208228 763 1 13614 16921 22991 20091 0
208228 763 1 13614 16921 22991 20091 0
208266 765 1 13561 16921 22991 20091 0
208316 767 1 13561 15147 22991 20091 0
208383 767 1 13561 15147 22907 20091 0
208436 769 1 13561 15147 22907 20085 0
208436 769 1 13561 15147 22907 20085 0
208483 769 1 13549 15147 22907 20085 0
208517 772 1 13549 14806 22907 20085 0
208583 774 1 13549 14806 22873 20085 0
208644 774 1 13549 14806 22873 20085 0
208644 774 1 13549 14806 22873 20085 0
208683 774 1 13557 14806 22873 20085 0
208733 776 1 13557 14670 22873 20085 0
208801 780 1 13557 14670 22850 20085 0
208853 782 1 13557 14670 22850 20085 0
208853 782 1 13557 14670 22850 20085 0
208902 785 1 13536 14670 22850 20085 0
208934 787 1 13536 14494 22850 20085 0
209001 789 1 13536 14494 22806 20085 0
209051 791 1 13536 14494 22806 20082 0
209061 791 1 13536 14494 22806 20082 0
209101 793 1 13538 14494 22806 20082 0
209151 796 1 13538 14421 22806 20082 0
209218 798 1 13538 14421 22785 20082 0
209268 800 1 13538 14421 22785 20081 0
209268 800 1 13538 14421 22785 20081 0
209301 802 1 13533 14421 22785 20081 0
209351 804 1 13533 14355 22785 20081 0
209418 809 1 13533 14355 22758 20081 0
209468 813 1 13533 14355 22758 20080 0
209468 813 1 13533 14355 22758 20080 0
209518 817 1 13530 14355 22758 20080 0
209556 820 1 13530 14304 22758 20080 0
209620 824 1 13530 14304 22730 20080 0
209684 828 1 13530 14304 22730 20079 0
209684 828 1 13530 14304 22730 20079 0
209718 831 1 13522 14304 22730 20079 0
209751 831 1 13522 14302 22730 20079 0
209818 835 1 13522 14302 22728 20079 0
209884 837 1 13522 14302 22728 20075 0
209884 837 1 13522 14302 22728 20075 0
209934 837 1 13528 14302 22728 20075 0
209968 839 1 13528 14296 22728 20075 0
210034 842 1 13528 14296 22724 20075 0
210101 844 1 13528 14296 22724 20071 0
210101 844 1 13528 14296 22724 20071 0
210132 844 1 13526 14296 22724 20071 0
210168 844 1 13526 14279 22724 20071 0
210234 846 1 13526 14279 22711 20071 0
210301 846 1 13526 14279 22711 20074 0
210301 846 1 13526 14279 22711 20074 0
210334 846 1 13525 14279 22711 20074 0
210384 848 1 13525 14278 22711 20074 0
210451 848 1 13525 14278 22719 20074 0
210501 848 1 13525 14278 22719 20079 0
210501 848 1 13525 14278 22719 20079 0
210534 848 1 13528 14278 22719 20079 0
210585 848 1 13528 14284 22719 20079 0
