93470 744 1 18202 16255 24581 21360 0
93537 744 1 18202 16255 24581 21354 0
93537 744 1 18202 16255 24581 21354 0
93587 744 1 17174 16255 24581 21354 0
93636 744 1 17174 16203 24581 21354 0
93706 744 1 17174 16203 24531 21354 0
93770 749 1 17174 16203 24531 21350 0
93770 749 1 17174 16203 24531 21350 0
93803 751 1 15588 16203 24531 21350 0
93854 755 1 15588 16156 24531 21350 0
93930 762 1 15588 16156 24583 21350 0
93987 773 1 15588 16156 24583 21347 0
93994 773 1 15588 16156 24583 21347 0
94037 782 1 15090 16156 24583 21347 0
94087 788 1 15090 16117 24583 21347 0
94154 801 1 15090 16117 24660 21347 0
94203 808 1 15090 16117 24660 21349 0
94218 808 1 15090 16117 24660 21349 0
94253 814 1 14979 16117 24660 21349 0
94303 821 1 14979 16128 24660 21349 0
94378 828 1 14979 16128 24651 21349 0
94438 832 1 14979 16128 24651 21350 0
94438 832 1 14979 16128 24651 21350 0
94487 836 1 14979 16128 24651 21350 0
94537 836 1 14979 16125 24651 21350 0
94587 839 1 14979 16125 24666 21350 0
94653 841 1 14979 16125 24666 21353 0
94653 841 1 14979 16125 24666 21353 0
94704 841 1 14976 16125 24666 21353 0
94754 841 1 14976 16124 24666 21353 0
94821 841 1 14976 16124 24659 21353 0
94887 841 1 14976 16124 24659 21358 0
94887 841 1 14976 16124 24659 21358 0
94937 841 1 14986 16124 24659 21358 0
