83257 842 1 15697 16156 24323 28033 0
83324 842 1 15697 16156 24323 27069 0
83332 842 1 15697 16156 24323 27069 0
83374 842 1 15695 16156 24323 27069 0
83424 842 1 15695 16171 24323 27069 0
83492 843 1 15695 16171 24314 27069 0
83557 843 1 15695 16171 24314 24226 0
83557 843 1 15695 16171 24314 24226 0
83607 843 1 15755 16171 24314 24226 0
83658 845 1 15755 16176 24314 24226 0
83724 845 1 15755 16176 24269 24226 0
83791 849 1 15755 16176 24269 22467 0
83791 849 1 15755 16176 24269 22467 0
83841 852 1 15770 16176 24269 22467 0
83891 854 1 15770 16166 24269 22467 0
83941 858 1 15770 16166 24240 22467 0
84007 860 1 15770 16166 24240 21570 0
84007 860 1 15770 16166 24240 21570 0
84058 863 1 15799 16166 24240 21570 0
84107 865 1 15799 16160 24240 21570 0
84174 867 1 15799 16160 24219 21570 0
84241 874 1 15799 16160 24219 21377 0
84241 874 1 15799 16160 24219 21377 0
84291 876 1 15797 16160 24219 21377 0
84341 880 1 15797 16162 24219 21377 0
84391 883 1 15797 16162 24213 21377 0
84458 887 1 15797 16162 24213 21264 0
84458 887 1 15797 16162 24213 21264 0
84508 891 1 15823 16162 24213 21264 0
84557 894 1 15823 16174 24213 21264 0
84624 898 1 15823 16174 24215 21264 0
84691 900 1 15823 16174 24215 21192 0
84691 900 1 15823 16174 24215 21192 0
84724 902 1 15854 16174 24215 21192 0
84774 905 1 15854 16175 24215 21192 0
84841 907 1 15854 16175 24213 21192 0
84908 909 1 15854 16175 24213 21173 0
84908 909 1 15854 16175 24213 21173 0
84958 911 1 15883 16175 24213 21173 0
85008 913 1 15883 16172 24213 21173 0
85074 916 1 15883 16172 24222 21173 0
85124 918 1 15883 16172 24222 21164 0
85124 918 1 15883 16172 24222 21164 0
85174 922 1 15862 16172 24222 21164 0
85225 924 1 15862 16163 24222 21164 0
85292 929 1 15862 16163 24229 21164 0
85359 929 1 15862 16163 24229 21148 0
85359 929 1 15862 16163 24229 21148 0
85409 931 1 15902 16163 24229 21148 0
85458 931 1 15902 16172 24229 21148 0
85525 931 1 15902 16172 24198 21148 0
85575 931 1 15902 16172 24198 21145 0
85575 931 1 15902 16172 24198 21145 0
