120941 938 1 15430 14379 22778 20205 0
120941 938 1 15430 14379 22778 20205 0
120990 938 1 15137 14379 22778 20205 0
121024 938 1 15137 14355 22778 20205 0
121074 938 1 15137 14355 22739 20205 0
121141 939 1 15137 14355 22739 20196 0
121141 939 1 15137 14355 22739 20196 0
121190 939 1 14658 14355 22739 20196 0
121224 941 1 14658 14326 22739 20196 0
121291 946 1 14658 14326 22730 20196 0
121357 952 1 14658 14326 22730 20198 0
121357 952 1 14658 14326 22730 20198 0
121391 957 1 14105 14326 22730 20198 0
121424 961 1 14105 14286 22730 20198 0
121491 966 1 14105 14286 22701 20198 0
121557 972 1 14105 14286 22701 20190 0
121557 972 1 14105 14286 22701 20190 0
121607 974 1 13942 14286 22701 20190 0
121641 976 1 13942 14253 22701 20190 0
121707 981 1 13942 14253 22711 20190 0
121774 990 1 13942 14253 22711 20195 0
121774 990 1 13942 14253 22711 20195 0
121807 992 1 13908 14253 22711 20195 0
121841 996 1 13908 14236 22711 20195 0
121907 1003 1 13908 14236 22703 20195 0
121974 1009 1 13908 14236 22703 20187 0
121974 1009 1 13908 14236 22703 20187 0
122014 1011 1 13885 14236 22703 20187 0
122057 1016 1 13885 14230 22703 20187 0
122124 1018 1 13885 14230 22692 20187 0
122191 1020 1 13885 14230 22692 20190 0
122191 1020 1 13885 14230 22692 20190 0
122222 1020 1 13866 14230 22692 20190 0
122258 1022 1 13866 14225 22692 20190 0
122324 1025 1 13866 14225 22677 20190 0
122391 1025 1 13866 14225 22677 20184 0
122391 1025 1 13866 14225 22677 20184 0
122425 1027 1 13857 14225 22677 20184 0
122474 1027 1 13857 14216 22677 20184 0
122541 1027 1 13857 14216 22676 20184 0
122591 1027 1 13857 14216 22676 20177 0
122591 1027 1 13857 14216 22676 20177 0
122624 1027 1 13858 14216 22676 20177 0
122674 1027 1 13858 14211 22676 20177 0
