101929 879 1 14841 18111 24686 30731 0
102022 879 1 14841 18111 24686 30967 0
102022 879 1 14841 18111 24686 30967 0
102072 879 1 14821 18111 24686 30967 0
102122 879 1 14821 17077 24686 30967 0
102172 880 1 14821 17077 24671 30967 0
102265 885 1 14821 17077 24671 30838 0
102265 885 1 14821 17077 24671 30838 0
102305 889 1 14801 17077 24671 30838 0
102355 893 1 14801 16290 24671 30838 0
102439 902 1 14801 16290 24653 30838 0
102505 909 1 14801 16290 24653 30832 0
102505 909 1 14801 16290 24653 30832 0
102555 913 1 14796 16290 24653 30832 0
102605 917 1 14796 16140 24653 30832 0
102672 924 1 14796 16140 24639 30832 0
102755 933 1 14796 16140 24639 30987 0
102760 933 1 14796 16140 24639 30987 0
102805 939 1 14779 16140 24639 30987 0
102855 948 1 14779 16096 24639 30987 0
102920 952 1 14779 16096 24641 30987 0
103005 965 1 14779 16096 24641 31511 0
103005 965 1 14779 16096 24641 31511 0
103056 970 1 14780 16096 24641 31511 0
103105 974 1 14780 16073 24641 31511 0
103172 974 1 14780 16073 24657 31511 0
103256 976 1 14780 16073 24657 31750 0
103256 976 1 14780 16073 24657 31750 0
103289 976 1 14787 16073 24657 31750 0
103338 976 1 14787 16077 24657 31750 0
103422 976 1 14787 16077 24667 31750 0
